gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1900838704	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200088451	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		396d5f30-dea9-11db-8ab4-b8a03c50a862													3915940	3915940	PRESERVED_SPECIMEN		Botany					CC0_1_0		Ogata K; Fujii T			2018-12-20T17:05:46.116Z		
1900419658	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1745707	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Pref. Mie: Fudo-dani, upper course of Choshigawa Riv., Miyama-cho, Kitamuro-gun., Seigoro Falls	396d5f30-dea9-11db-8ab4-b8a03c50a862	35.2	137.383333							1994-04-02T00:00:00Z	2	4	1994	3915940	3915940	PRESERVED_SPECIMEN		Botany					CC0_1_0		Seto K			2018-12-20T16:54:40.628Z		
1900419655	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1745709	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Pref. Wakayama, Nishimurogun, Fukusada to Higashimurogun.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1928-07-03T00:00:00Z	3	7	1928	3915940	3915940	PRESERVED_SPECIMEN		Botany					CC0_1_0		Saito S			2018-12-20T16:54:40.627Z		
1900419654	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1745706	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Amatsukominato -machi, Awa-gun.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1988-05-09T00:00:00Z	9	5	1988	3915940	3915940	PRESERVED_SPECIMEN		Botany					CC0_1_0		Ohba H; Midorikawa K; Rajbhandari KR; et al.			2018-12-20T16:54:40.683Z		
1900419653	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1745708	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Pref. Mie: Fudo-dani, upper course of Choshigawa Riv., Miyama-cho, Kitamuro-gun., Seigoro Falls	396d5f30-dea9-11db-8ab4-b8a03c50a862	35.2	137.383333							1994-04-02T00:00:00Z	2	4	1994	3915940	3915940	PRESERVED_SPECIMEN		Botany					CC0_1_0		Seto K			2018-12-20T16:54:40.929Z		
1899384673	d9522343-146c-4d6b-b312-543d4d8ca0e8	4cb44271-bf12-41a5-997c-5aaa88576854	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	US	Arnold Arboretum	ff418020-1d67-11d9-8435-b8a03c50a862									1921-04-06T00:00:00Z	6	4	1921	3915940	3915940	PRESERVED_SPECIMEN	Royal Ontario Museum	TRT	TRT00012946				CC0_1_0	Royal Ontario Museum (ROM)				2018-12-27T18:34:00.283Z		
1898753836	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00895727	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Tsurugi town; Tsuzutou.	98e934b0-5f31-11de-b67e-b8a03c50a862	33.885278	134.050278			1042.0	0.0			2013-09-27T00:00:00Z	27	9	2013	3915940	3915940	PRESERVED_SPECIMEN	E	E	E00895727	133			CC_BY_NC_4_0		Edinburgh Iconic Kew Japan Expedition			2018-12-22T07:20:00.255Z		
1898175700	07fd0d79-4883-435f-bba1-58fef110cd13	ca.ubc:UBCVascular:V173171-A2DCB3FF-E39B-6743-BE80-B55F777FA621	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Shenlungkai	b542788f-0dc2-4a2b-b652-fceced449591									1976-01-01T00:00:00Z			1976	3915937	3915937	PRESERVED_SPECIMEN	ca.ubc	UBCVascular	V173171	76077	K.S. Chow		CC0_1_0	University of British Columbia	K.S. Chow			2018-12-22T06:14:46.917Z		
1898162908	07fd0d79-4883-435f-bba1-58fef110cd13	ca.ubc:UBCVascular:V202210-AA95DA27-7A68-7C49-AF3C-4482EA74DD6F	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	US	Seattle, University of Washington Arboretum	b542788f-0dc2-4a2b-b652-fceced449591									1990-08-27T00:00:00Z	27	8	1990	3915940	3915940	PRESERVED_SPECIMEN	ca.ubc	UBCVascular	V202210	6257	Gerald B. Straley	1990-01-01T00:00:00Z	CC0_1_0	University of British Columbia	Gerald B. Straley			2018-12-08T04:39:48.949Z	STILLIMAGE	
1898162877	07fd0d79-4883-435f-bba1-58fef110cd13	ca.ubc:UBCVascular:V183883-65B2E0D9-339A-364C-B2D3-EAF953310C56	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	CA	Vancouver, University of British Columbia Botanical Garden, Asian garden	b542788f-0dc2-4a2b-b652-fceced449591	49.25	-123.25	730.0						1984-08-29T00:00:00Z	29	8	1984	3915940	3915940	PRESERVED_SPECIMEN	ca.ubc	UBCVascular	V183883	3115	Gerald B. Straley	1984-01-01T00:00:00Z	CC0_1_0	University of British Columbia	Gerald B. Straley			2018-12-08T09:10:53.220Z	STILLIMAGE	
1898123505	07fd0d79-4883-435f-bba1-58fef110cd13	ca.ubc:UBCVascular:V209962-504545BF-E40A-2D47-A1C6-2587BAFCF603	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	US	cultivated in woodland garden, mccrillis gardens & gallery, 6910 greentree road, bethesda, montgomery County	b542788f-0dc2-4a2b-b652-fceced449591									1988-05-13T00:00:00Z	13	5	1988	3915940	3915940	PRESERVED_SPECIMEN	ca.ubc	UBCVascular	V209962	22220			CC0_1_0	University of British Columbia	F.G. Meyer			2018-12-22T06:14:32.660Z		
1894892923	efd4552a-faa4-4f35-a5ac-007b9ca84e8e	urn:catalog:INECOL:XAL:NO DISPONIBLE:fca9aead003b34822b9badf5da75ef1c	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	US	Arnold Arboretum	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					3915940	3915940	UNKNOWN	INECOL	XAL	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2018-12-10T00:57:02.505Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1851888221	68c91b9a-2322-4f60-8d58-2c696a73a11c	19831369	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	BE	Meise Botanic Garden	a344ee9f-f1b7-4761-be2c-58ee6d741395									2018-06-18T00:00:00Z	18	6	2018	3915937	3915937	LIVING_SPECIMEN	BR				De Meyere D.	2003-08-19T00:00:00Z	CC_BY_4_0	Meise Botanic Garden				2018-12-09T17:10:29.243Z		
1851887982	68c91b9a-2322-4f60-8d58-2c696a73a11c	19723330	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	BE	Meise Botanic Garden	a344ee9f-f1b7-4761-be2c-58ee6d741395									2018-06-18T00:00:00Z	18	6	2018	3915940	3915940	LIVING_SPECIMEN	BR				De Meyere D.	2003-08-19T00:00:00Z	CC_BY_4_0	Meise Botanic Garden				2018-12-09T17:10:29.073Z		
1848902118	7b9a08ea-f762-11e1-a439-00145eb45e9a	http://id.snsb.info/snsb/collection/653388/710111/359117	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Inter sylvas ad Moupin, Tibet.	0674aea0-a7e1-11d8-9534-b8a03c50a862	35.0	105.0											3915937	3915937	PRESERVED_SPECIMEN	SNSB-M	BSMvplantscoll	M-0239893 / 710111 / 359117				CC_BY_4_0		David, A.	ISOTYPE		2018-12-12T07:22:37.705Z	STILLIMAGE	RECORDED_DATE_INVALID
1848902056	7b9a08ea-f762-11e1-a439-00145eb45e9a	http://id.snsb.info/snsb/collection/489623/601859/271507	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Japonia.	0674aea0-a7e1-11d8-9534-b8a03c50a862	36.0	138.0											3915940	3915940	PRESERVED_SPECIMEN	SNSB-M	BSMvplantscoll	M-0153650 / 601859 / 271507				CC_BY_4_0		Siebold, P.F. von	ORIGINALMATERIAL		2018-12-12T07:22:41.021Z	STILLIMAGE	RECORDED_DATE_INVALID
1848901984	7b9a08ea-f762-11e1-a439-00145eb45e9a	http://id.snsb.info/snsb/collection/489622/601858/271506	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Japonia.	0674aea0-a7e1-11d8-9534-b8a03c50a862	36.0	138.0											3915940	3915940	PRESERVED_SPECIMEN	SNSB-M	BSMvplantscoll	M-0153649 / 601858 / 271506				CC_BY_4_0		Siebold, P.F. von	ORIGINALMATERIAL		2018-12-12T07:22:40.996Z	STILLIMAGE	RECORDED_DATE_INVALID
1839548227	b740eaa0-0679-41dc-acb7-990d562dfa37	http://www.botanicalcollections.be/specimen/BR0000009322455	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	BE		a344ee9f-f1b7-4761-be2c-58ee6d741395													3915937	3915937	PRESERVED_SPECIMEN	BR		BR0000009322455				CC_BY_4_0	Meise Botanic Garden				2018-12-08T18:29:50.233Z		
1837901072	85714c48-f762-11e1-a439-00145eb45e9a	http://herbarium.bgbm.org/object/B100714698	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	China occidentalis: prov. Kansu. Ngai-men-hou-tou, in declivitate silvatica montis.	57254bd0-8256-11d8-b7ed-b8a03c50a862									1930-09-17T00:00:00Z	17	9	1930	3915937	3915937	PRESERVED_SPECIMEN	B	Herbarium Berolinense	B 10 0714698				CC0_1_0		D. Hummel			2018-12-08T03:44:34.809Z		
1837901064	85714c48-f762-11e1-a439-00145eb45e9a	http://herbarium.bgbm.org/object/B180021168	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Shanxi (Prov.). braod-leaved forest, roadside, waterside.	57254bd0-8256-11d8-b7ed-b8a03c50a862					800.0								3915937	3915937	PRESERVED_SPECIMEN	B	Herbarium Berolinense	B 18 0021168				CC0_1_0		K. Faber			2018-12-08T03:44:34.859Z		ELEVATION_NON_NUMERIC
1837800080	d15c4775-92dd-48fa-88d4-1b26b957d941	RJBJCI:ALCA-BGV:ALCA-BG-0359/98	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Chichibu City	e1f82403-54f7-47dd-afc1-e07a42eeb4e7													3915940	3915940	PRESERVED_SPECIMEN	RJBJCI	ALCA-BGV	ALCA-BG-0359/98				CC_BY_NC_4_0					2018-12-08T03:43:45.054Z		
1835684685	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	0e57cc20-42d2-4f9f-9f91-8b4b05e8518d	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1967-07-16T00:00:00Z	16	7	1967	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	11714-1				CC0_1_0					2018-12-09T09:25:44.277Z		
1835680357	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	c60e5501-03c5-46e5-9207-a9fc36573af6	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1969-07-29T00:00:00Z	29	7	1969	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	12825				CC0_1_0					2018-12-09T09:25:14.886Z		
1835678879	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	14d4b701-41d3-4283-91e9-1f876b3865dc	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1958-05-25T00:00:00Z	25	5	1958	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	11517				CC0_1_0					2018-12-09T09:25:14.467Z		
1835678003	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	88ab5cd3-148c-4fe7-9821-949f63f3a954	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									2002-11-09T00:00:00Z	9	11	2002	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	10555				CC0_1_0					2018-12-09T09:25:14.072Z		
1835676662	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	7320ee5b-672a-4ab8-bd25-ca1286ca5f13	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									2001-06-23T00:00:00Z	23	6	2001	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	08518				CC0_1_0					2018-12-09T09:25:13.360Z		
1835676322	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	aa47cc2e-a588-4482-980c-4c5f3dfe948c	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									2001-04-10T00:00:00Z	10	4	2001	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	08355				CC0_1_0					2018-12-09T09:25:13.423Z		
1835675086	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	039b2722-2f89-4dda-bd29-af558c26c094	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1997-11-05T00:00:00Z	5	11	1997	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	06538				CC0_1_0					2018-12-09T09:25:12.857Z		
1835673201	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	4c79fcc8-2030-4c35-9b28-ceb17f17d99e	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1993-07-20T00:00:00Z	20	7	1993	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	03314				CC0_1_0					2018-12-09T09:25:11.853Z		
1835672785	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	05aca3e9-a002-4de3-bc8f-8f4344b6ef4e	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1993-05-11T00:00:00Z	11	5	1993	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	02872				CC0_1_0					2018-12-09T09:25:11.654Z		
1835671515	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	66b0ba30-f1ab-4c80-8b2d-b23db957abd3	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1991-09-03T00:00:00Z	3	9	1991	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	00224				CC0_1_0					2018-12-09T09:25:10.860Z		
1835671474	5c8824d5-75de-49f5-be6d-2dc82fca8c4a	c744e968-48c4-4fcc-94d5-661646465d4f	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1991-05-30T00:00:00Z	30	5	1991	3915940	3915940	PRESERVED_SPECIMEN	HORAIJI	Plant	00044				CC0_1_0					2018-12-09T09:25:10.829Z		
1834988189	7a58712e-f762-11e1-a439-00145eb45e9a	56a2e98a-f820-11e6-8917-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									2000-10-09T00:00:00Z	9	10	2000	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL29797	JACM-PL29797				CC_BY_NC_4_0					2018-12-26T06:34:36.132Z		
1834986460	7a58712e-f762-11e1-a439-00145eb45e9a	54de64c6-f820-11e6-9e26-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1998-05-21T00:00:00Z	21	5	1998	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL23409	JACM-PL23409				CC_BY_NC_4_0					2018-12-26T06:34:35.609Z		
1834986438	7a58712e-f762-11e1-a439-00145eb45e9a	54de8adc-f820-11e6-9f36-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1998-05-21T00:00:00Z	21	5	1998	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL23410	JACM-PL23410				CC_BY_NC_4_0					2018-12-26T06:34:35.595Z		
1834985294	7a58712e-f762-11e1-a439-00145eb45e9a	54259ffe-f820-11e6-b447-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1985-04-02T00:00:00Z	2	4	1985	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL19596	JACM-PL19596				CC_BY_NC_4_0					2018-12-26T06:34:35.337Z		
1834985279	7a58712e-f762-11e1-a439-00145eb45e9a	54261740-f820-11e6-9b2b-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1983-09-25T00:00:00Z	25	9	1983	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL19599	JACM-PL19599				CC_BY_NC_4_0					2018-12-26T06:34:35.340Z		
1834984197	7a58712e-f762-11e1-a439-00145eb45e9a	5425c7ae-f820-11e6-a7ef-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1985-04-02T00:00:00Z	2	4	1985	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL19597	JACM-PL19597				CC_BY_NC_4_0					2018-12-26T06:34:35.284Z		
1834984189	7a58712e-f762-11e1-a439-00145eb45e9a	5425f01c-f820-11e6-815f-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1983-09-25T00:00:00Z	25	9	1983	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL19598	JACM-PL19598				CC_BY_NC_4_0					2018-12-26T06:34:35.095Z		
1834983830	7a58712e-f762-11e1-a439-00145eb45e9a	53e19b1a-f820-11e6-9bcc-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1983-05-05T00:00:00Z	5	5	1983	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL18510	JACM-PL18510				CC_BY_NC_4_0					2018-12-26T06:34:35.199Z		
1834983277	7a58712e-f762-11e1-a439-00145eb45e9a	52ec741e-f820-11e6-bef6-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1996-04-11T00:00:00Z	11	4	1996	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL14988	JACM-PL14988				CC_BY_NC_4_0					2018-12-26T06:34:34.913Z		
1834981225	7a58712e-f762-11e1-a439-00145eb45e9a	5230595a-f820-11e6-a7d0-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1997-06-28T00:00:00Z	28	6	1997	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL13553	JACM-PL13553				CC_BY_NC_4_0					2018-12-26T06:34:34.171Z		
1834981184	7a58712e-f762-11e1-a439-00145eb45e9a	51ab50ca-f820-11e6-82aa-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1997-06-30T00:00:00Z	30	6	1997	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL12633	JACM-PL12633				CC_BY_NC_4_0					2018-12-26T06:34:34.378Z		
1834981167	7a58712e-f762-11e1-a439-00145eb45e9a	51a01f5c-f820-11e6-8948-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1997-06-28T00:00:00Z	28	6	1997	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL12557	JACM-PL12557				CC_BY_NC_4_0					2018-12-26T06:34:34.326Z		
1834981147	7a58712e-f762-11e1-a439-00145eb45e9a	51ab287a-f820-11e6-835e-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1997-06-30T00:00:00Z	30	6	1997	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL12632	JACM-PL12632				CC_BY_NC_4_0					2018-12-26T06:34:34.380Z		
1834981017	7a58712e-f762-11e1-a439-00145eb45e9a	52146f10-f820-11e6-b7d9-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1997-07-25T00:00:00Z	25	7	1997	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL13329	JACM-PL13329				CC_BY_NC_4_0					2018-12-26T06:34:34.134Z		
1834980006	7a58712e-f762-11e1-a439-00145eb45e9a	5173e824-f820-11e6-a1cc-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1997-04-16T00:00:00Z	16	4	1997	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL12272	JACM-PL12272				CC_BY_NC_4_0					2018-12-26T06:34:33.980Z		
1834978744	7a58712e-f762-11e1-a439-00145eb45e9a	4fe55e84-f820-11e6-8824-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1996-04-11T00:00:00Z	11	4	1996	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL9449	JACM-PL9449				CC_BY_NC_4_0					2018-12-26T06:34:33.713Z		
1834977696	7a58712e-f762-11e1-a439-00145eb45e9a	500c152e-f820-11e6-9d75-70e2840fc270	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1996-09-18T00:00:00Z	18	9	1996	3915940	3915940	PRESERVED_SPECIMEN	JACM	PL9695	JACM-PL9695				CC_BY_NC_4_0					2018-12-26T06:34:33.388Z		
